CreatedOn	po_number	Status	SourcePrimaryKey	Created	CreatedBy	Source
2023-12-11 22:11:19	ZE279088	processed	N2000835579	Automatic		Dentira
2023-12-11 21:59:00	ZE279078	processed	N2000835543	Automatic		Dentira
2023-12-11 21:47:03	ZE279066	processed	N2000835528	Automatic		Dentira
2023-12-11 21:35:29	ZE279051	processed	N2000835486	Automatic		Dentira
2023-12-11 21:09:32	ZE278902	processed	N2000835399	Automatic		Dentira
2023-12-11 21:06:27	ZE279035	processed	N2000835390	Automatic		Dentira
2023-12-11 21:05:44	ZE279033	processed	N2000835387	Automatic		Dentira
2023-12-11 20:57:13	ZE278914	processed	N2000835369	Manual	NULL	Dentira
2023-12-11 20:53:11	ZE279020	processed	N2000835366	Automatic		Dentira
2023-12-11 20:29:38	ZE279001	processed	N2000835309	Manual	NULL	Dentira
2023-12-11 19:36:07	ZE278966	processed	N2000835210	Automatic		Dentira
2023-12-11 19:28:03	ZE278947	processed	N2000835186	Automatic		Dentira
2023-12-11 19:17:06	ZE278912	processed	N2000835141	Manual	NULL	Dentira
2023-12-11 18:57:28	ZE278950	processed	N2000835078	Automatic		Dentira
2023-12-11 17:47:11	ZE278911	processed	N2000834961	Automatic		Dentira
2023-12-11 17:46:28	ZE103974	processed	N2000834958	Manual	NULL	Dentira
2023-12-11 17:30:26	ZE278897	processed	N2000834934	Automatic		Dentira
2023-12-11 17:26:35	ZE129279	processed	N2000834925	Manual	NULL	Dentira
2023-12-11 17:23:02	ZE129181	processed	N2000834916	Manual	NULL	Dentira
2023-12-11 17:22:52	ZE128988	processed	N2000834910	Manual	NULL	Dentira
2023-12-11 17:19:23	ZE129117	processed	N2000834901	Manual	NULL	Dentira
2023-12-11 17:17:14	ZE111972	processed	N2000834895	Manual	NULL	Dentira
2023-12-11 17:14:17	ZE278888	processed	N2000834889	Automatic		Dentira
2023-12-11 17:13:39	ZE278886	processed	N2000834886	Automatic		Dentira
2023-12-11 17:13:06	ZE124956	processed	N2000834883	Manual	NULL	Dentira
2023-12-11 17:11:08	ZE278636	processed	N2000834868	Manual	NULL	Dentira
2023-12-11 17:00:44	ZE278784	processed	N2000834838	Automatic		Dentira
2023-12-11 16:54:00	ZE278853	processed	N2000834832	Automatic		Dentira
2023-12-11 16:10:42	ZE278823	processed	N2000834763	Automatic		Dentira
2023-12-11 15:46:58	ZE278794	processed	N2000834718	Automatic		Dentira
2023-12-11 15:42:27	ZE278803	processed	N2000834700	Automatic		Dentira
2023-12-11 15:17:07	ZE278767	processed	N2000834655	Automatic		Dentira
2023-12-11 14:35:08	ZE278727	processed	N2000834607	Automatic		Dentira
2023-12-11 14:22:48	ZE278719	processed	N2000834583	Automatic		Dentira
2023-12-11 14:19:49	ZE278711	processed	N2000834571	Automatic		Dentira
2023-12-11 14:13:37	ZE278700	processed	N2000834553	Automatic		Dentira
2023-12-11 13:55:37	ZE278667	processed	N2000834520	Automatic		Dentira
2023-12-11 13:42:14	ZE278687	processed	N2000834508	Automatic		Dentira
2023-12-11 13:34:18	ZE278685	processed	N2000834493	Automatic		Dentira
2023-12-09 20:14:06	ZE278630	processed	N2000834397	Automatic		Dentira
2023-12-08 22:53:53	ZE278608	processed	N2000834364	Automatic		Dentira
2023-12-08 22:23:42	ZE278596	processed	N2000834346	Automatic		Dentira
2023-12-08 22:23:19	ZE278595	processed	N2000834343	Automatic		Dentira
2023-12-08 22:20:23	ZE278592	processed	N2000834337	Automatic		Dentira
2023-12-08 22:13:16	ZE278587	processed	N2000834331	Automatic		Dentira
2023-12-08 22:02:09	ZE278575	processed	N2000834316	Automatic		Dentira
2023-12-08 21:28:14	ZE116810	processed	N2000834262	Manual	NULL	Dentira
2023-12-08 21:26:08	ZE104788	processed	N2000834259	Manual	NULL	Dentira
2023-12-08 21:04:17	ZE278532	processed	N2000834202	Automatic		Dentira
2023-12-08 21:03:37	ZE278433	processed	N2000834199	Automatic		Dentira
2023-12-08 20:51:44	ZE278521	processed	N2000834190	Automatic		Dentira
2023-12-08 20:49:57	ZE278514	processed	N2000834187	Automatic		Dentira
2023-12-08 20:42:15	ZE278191	processed	N2000834175	Automatic		Dentira
2023-12-08 20:39:36	ZE278365	processed	N2000834169	Automatic		Dentira
2023-12-08 20:36:49	ZE278509	processed	N2000834157	Automatic		Dentira
2023-12-08 20:22:42	ZE278497	processed	N2000834136	Automatic		Dentira
2023-12-08 19:58:29	ZE278483	processed	N2000834106	Automatic		Dentira
2023-12-08 19:48:14	ZE278467	processed	N2000834088	Automatic		Dentira
2023-12-08 19:44:58	ZE278461	processed	N2000834076	Automatic		Dentira
2023-12-08 19:18:36	ZE278440	processed	N2000833974	Automatic		Dentira
2023-12-08 19:13:09	ZE278413	processed	N2000833944	Manual	NULL	Dentira
2023-12-08 19:10:23	ZE128533	processed	N2000833938	Manual	NULL	Dentira
2023-12-08 19:01:54	ZE100415	processed	N2000833917	Manual	NULL	Dentira
2023-12-08 17:57:36	ZE278378	processed	N2000833842	Automatic		Dentira
2023-12-08 17:51:54	ZE278375	processed	N2000833836	Automatic		Dentira
2023-12-08 17:46:33	ZE278370	processed	N2000833827	Automatic		Dentira
2023-12-08 17:35:09	ZE278099	processed	N2000833815	Automatic		Dentira
2023-12-08 17:31:03	ZE278049	processed	N2000833794	Manual	NULL	Dentira
2023-12-08 17:26:08	ZE278343	processed	N2000833797	Automatic		Dentira
2023-12-08 16:52:58	ZE278322	processed	N2000833743	Automatic		Dentira
2023-12-08 16:50:03	ZE278316	processed	N2000833740	Automatic		Dentira
2023-12-08 16:32:22	ZE278288	processed	N2000833701	Automatic		Dentira
2023-12-08 16:21:00	ZE173787	processed	N2000833668	Manual	NULL	Dentira
2023-12-08 16:16:50	ZE278270	processed	N2000833671	Automatic		Dentira
2023-12-08 16:12:12	ZE124594	processed	N2000833656	Manual	NULL	Dentira
2023-12-08 16:07:04	ZE128787	processed	N2000833647	Manual	NULL	Dentira
2023-12-08 15:54:41	ZE278249	processed	N2000833620	Automatic		Dentira
2023-12-08 15:23:13	ZE278224	processed	N2000833569	Automatic		Dentira
2023-12-08 14:32:22	ZE277930	processed	N2000833500	Automatic		Dentira
2023-12-08 14:32:15	ZE278188	processed	N2000833497	Automatic		Dentira
2023-12-08 14:27:42	ZE278187	processed	N2000833482	Automatic		Dentira
2023-12-08 14:27:09	ZE278185	processed	N2000833479	Automatic		Dentira
2023-12-08 14:26:48	ZE278006	processed	N2000833476	Automatic		Dentira
2023-12-08 13:55:26	ZE278169	processed	N2000833458	Automatic		Dentira
2023-12-08 01:29:59	ZE278118	processed	N2000833406	Automatic		Dentira
2023-12-08 00:06:41	ZE278113	processed	N2000833376	Automatic		Dentira
2023-12-07 23:59:24	ZE278110	processed	N2000833367	Automatic		Dentira
2023-12-07 22:41:33	ZE278086	processed	N2000833223	Automatic		Dentira
2023-12-07 22:37:55	ZE277840	processed	N2000833214	Automatic		Dentira
2023-12-07 22:35:06	ZE278076	processed	N2000833205	Automatic		Dentira
2023-12-07 22:07:49	ZE278055	processed	N2000833136	Automatic		Dentira
2023-12-07 22:01:24	ZE278047	processed	N2000833121	Automatic		Dentira
2023-12-07 21:47:17	ZE278034	processed	N2000833082	Automatic		Dentira
2023-12-07 21:34:44	ZE125980	processed	N2000833055	Manual	NULL	Dentira
2023-12-07 21:32:39	ZE125176	processed	N2000833043	Manual	NULL	Dentira
2023-12-07 21:20:51	ZE278017	processed	N2000833007	Automatic		Dentira
2023-12-07 21:14:17	ZE278010	processed	N2000832980	Automatic		Dentira
2023-12-07 21:07:07	ZE278001	processed	N2000832956	Automatic		Dentira
2023-12-07 20:50:55	ZE127883	processed	N2000832905	Manual	NULL	Dentira
2023-12-07 20:47:28	ZE277896	processed	N2000832896	Automatic		Dentira
2023-12-07 20:32:10	ZE277965	processed	N2000832857	Automatic		Dentira
2023-12-07 20:20:07	ZE128467	processed	N2000832818	Manual	NULL	Dentira
2023-12-07 20:04:36	ZE277949	processed	N2000832779	Automatic		Dentira
2023-12-07 19:58:58	ZE277943	processed	N2000832758	Automatic		Dentira
2023-12-07 19:40:37	ZE128221	processed	N2000832719	Manual	NULL	Dentira
2023-12-07 19:14:56	ZE128582	processed	n2000832623	Manual	NULL	Dentira
2023-12-07 19:04:28	ZE127844	processed	N2000832617	Manual	NULL	Dentira
2023-12-07 17:53:51	ZE277854	processed	N2000832464	Automatic		Dentira
2023-12-07 17:50:10	ZE277853	processed	N2000832449	Automatic		Dentira
2023-12-07 17:42:03	ZE277848	processed	N2000832431	Automatic		Dentira
2023-12-07 17:33:12	ZE277836	processed	N2000832398	Automatic		Dentira
2023-12-07 17:29:52	ZE277629	processed	N2000832389	Automatic		Dentira
2023-12-07 17:29:43	ZE277642	processed	N2000832386	Automatic		Dentira
2023-12-07 17:27:53	ZE277835	processed	N2000832371	Automatic		Dentira
2023-12-07 17:22:47	ZE277831	processed	N2000832359	Automatic		Dentira
2023-12-07 16:53:02	ZE277751	processed	N2000832269	Automatic		Dentira
2023-12-07 16:19:38	ZE277569	processed	N2000832203	Automatic		Dentira
2023-12-07 16:06:09	ZE277649	processed	N2000832182	Automatic		Dentira
2023-12-07 16:05:04	ZE124247	processed	N2000832179	Manual	NULL	Dentira
2023-12-07 15:46:36	ZE277586	processed	N2000832140	Automatic		Dentira
2023-12-07 15:41:21	ZE277785	processed	N2000832134	Automatic		Dentira
2023-12-07 15:37:53	ZE277783	processed	N2000832128	Automatic		Dentira
2023-12-07 15:22:39	ZE277770	processed	N2000832092	Automatic		Dentira
2023-12-07 15:03:11	ZE277753	processed	N2000832050	Automatic		Dentira
2023-12-07 14:17:08	ZE277735	processed	N2000832002	Automatic		Dentira
2023-12-07 14:02:18	ZE277714	processed	N2000831981	Automatic		Dentira
2023-12-07 13:59:59	ZE277711	processed	N2000831978	Automatic		Dentira
2023-12-07 13:40:35	ZE277702	processed	N2000831954	Automatic		Dentira
2023-12-07 13:23:07	ZE277634	processed	N2000831939	Automatic		Dentira
2023-12-07 13:19:58	ZE277695	processed	N2000831933	Automatic		Dentira
2023-12-06 22:13:59	ZE173386	processed	N2000831756	Manual	NULL	Dentira
2023-12-06 21:52:26	ZE277618	processed	N2000831720	Automatic		Dentira
2023-12-06 21:43:56	ZE128149	processed	N2000831681	Manual	NULL	Dentira
2023-12-06 21:40:36	ZE277523	processed	N2000831675	Manual	NULL	Dentira
2023-12-06 21:34:34	ZE277608	processed	N2000831660	Automatic		Dentira
2023-12-06 20:57:31	ZE277442	processed	N2000831558	Automatic		Dentira
2023-12-06 20:53:58	ZE277545	processed	N2000831552	Automatic		Dentira
2023-12-06 20:45:51	ZE277496	processed	N2000831537	Automatic		Dentira
2023-12-06 20:31:34	ZE277514	processed	N2000831510	Automatic		Dentira
2023-12-06 20:30:14	ZE277490	processed	N2000831495	Manual	NULL	Dentira
2023-12-06 18:40:24	ZE125173	processed	N2000831258	Manual	NULL	Dentira
2023-12-06 18:37:33	ZE123791	processed	N2000831252	Manual	NULL	Dentira
2023-12-06 18:32:21	ZE277416	processed	N2000831243	Automatic		Dentira
2023-12-06 17:41:51	ZE277306	processed	N2000831129	Automatic		Dentira
2023-12-06 17:28:41	ZE128047	processed	N2000831108	Manual	NULL	Dentira
2023-12-06 17:26:33	ZE116701	processed	N2000831102	Manual	NULL	Dentira
2023-12-06 17:00:25	ZE277367	processed	N2000831012	Automatic		Dentira
2023-12-06 16:54:10	ZE277355	processed	N2000831000	Automatic		Dentira
2023-12-06 16:41:11	ZE277350	processed	N2000830970	Automatic		Dentira
2023-12-06 16:34:53	ZE277345	processed	N2000830949	Automatic		Dentira
2023-12-06 16:31:44	ZE277343	processed	N2000830940	Automatic		Dentira
2023-12-06 16:31:25	ZE277340	processed	N2000830937	Automatic		Dentira
2023-12-06 16:27:44	ZE127441	processed	N2000830931	Manual	NULL	Dentira
2023-12-06 15:41:04	ZE277292	processed	N2000830862	Automatic		Dentira
2023-12-06 15:34:36	ZE277210	processed	N2000830841	Automatic		Dentira
2023-12-06 15:27:10	ZE127876	processed	N2000830823	Manual	NULL	Dentira
2023-12-06 14:59:06	ZE277253	processed	N2000830763	Automatic		Dentira
2023-12-06 14:34:56	ZE277225	processed	N2000830709	Automatic		Dentira
2023-12-06 14:24:41	ZE277224	processed	N2000830691	Automatic		Dentira
2023-12-06 14:06:42	ZE277205	processed	N2000830664	Automatic		Dentira
2023-12-06 13:25:54	ZE277100	processed	N2000830616	Automatic		Dentira
2023-12-06 13:20:58	ZE276906	processed	N2000830607	Automatic		Dentira
2023-12-06 12:25:40	ZE277162	processed	N2000830595	Automatic		Dentira
2023-12-06 04:52:02	ZE277151	processed	N2000830583	Automatic		Dentira
2023-12-06 01:31:07	ZE277137	processed	N2000830565	Automatic		Dentira
2023-12-05 23:04:19	ZE276950	processed	N2000830490	Manual	NULL	Dentira
2023-12-05 22:41:56	ZE276795	processed	N2000830451	Automatic		Dentira
2023-12-05 22:32:14	ZE127607	processed	N2000830433	Manual	NULL	Dentira
2023-12-05 22:32:08	ZE277083	processed	N2000830436	Automatic		Dentira
2023-12-05 22:13:36	ZE277075	processed	N2000830397	Automatic		Dentira
2023-12-05 21:48:35	ZE277052	processed	N2000830343	Automatic		Dentira
2023-12-05 21:37:22	ZE277038	processed	N2000830307	Automatic		Dentira
2023-12-05 21:25:55	ZE277023	processed	N2000830274	Automatic		Dentira
2023-12-05 21:19:58	ZE277013	processed	N2000830259	Automatic		Dentira
2023-12-05 21:18:48	ZE277010	processed	N2000830253	Automatic		Dentira
2023-12-05 21:17:00	ZE277009	processed	N2000830238	Automatic		Dentira
2023-12-05 21:08:57	ZE125740	processed	N2000830211	Manual	NULL	Dentira
2023-12-05 20:54:59	ZE276849	processed	N2000830187	Manual	NULL	Dentira
2023-12-05 20:47:21	ZE276842	processed	N2000830184	Automatic		Dentira
2023-12-05 20:39:12	ZE127149	processed	N2000830157	Manual	NULL	Dentira
2023-12-05 20:02:21	ZE126079	processed	N2000829953	Manual	NULL	Dentira
2023-12-05 19:58:32	ZE276880	processed	N2000830034	Manual	NULL	Dentira
2023-12-05 19:50:44	ZE276775	processed	N2000830031	Automatic		Dentira
2023-12-05 19:45:56	ZE276642	processed	N2000830019	Automatic		Dentira
2023-12-05 19:42:08	ZE100376	processed	N2000830016	Manual	NULL	Dentira
2023-12-05 19:15:14	ZE172951	processed	N2000829941	Manual	NULL	Dentira
2023-12-05 19:09:25	ZE276859	processed	N2000829926	Automatic		Dentira
2023-12-05 18:43:44	ZE276831	processed	N2000829863	Automatic		Dentira
2023-12-05 18:29:02	ZE276823	processed	N2000829842	Automatic		Dentira
2023-12-05 17:51:29	ZE276700	processed	N2000829713	Automatic		Dentira
2023-12-05 17:35:03	ZE276767	processed	N2000829662	Automatic		Dentira
2023-12-05 17:33:21	ZE127268	processed	N2000829659	Manual	NULL	Dentira
2023-12-05 17:30:27	ZE276763	processed	N2000829650	Automatic		Dentira
2023-12-05 16:55:40	ZE276727	processed	N2000829578	Automatic		Dentira
2023-12-05 16:55:08	ZE276725	processed	N2000829575	Automatic		Dentira
2023-12-05 16:33:29	ZE276713	processed	N2000829536	Automatic		Dentira
2023-12-05 16:15:54	ZE276486	processed	N2000829491	Manual	NULL	Dentira
2023-12-05 16:12:54	ZE276567	processed	N2000829476	Manual	NULL	Dentira
2023-12-05 16:11:21	ZE172872	processed	N2000829470	Manual	NULL	Dentira
2023-12-05 16:07:51	ZE127364	processed	N2000829461	Manual	NULL	Dentira
2023-12-05 16:06:48	ZE276689	processed	N2000829458	Automatic		Dentira
2023-12-05 15:58:56	ZE127343	processed	N2000829446	Manual	NULL	Dentira
2023-12-05 15:54:53	ZE276687	processed	N2000829443	Automatic		Dentira
2023-12-05 15:51:34	ZE127123	processed	N2000829437	Manual	NULL	Dentira
2023-12-05 15:38:49	ZE127327	processed	N2000829419	Manual	NULL	Dentira
2023-12-05 15:17:12	ZE127227	processed	N2000829353	Manual	NULL	Dentira
2023-12-05 15:03:31	ZE276655	processed	N2000829320	Automatic		Dentira
2023-12-05 14:57:42	ZE127219	processed	N2000829302	Manual	NULL	Dentira
2023-12-05 14:46:03	ZE127215	processed	N2000829278	Manual	NULL	Dentira
2023-12-05 14:24:10	ZE276620	processed	N2000829257	Automatic		Dentira
2023-12-05 14:08:30	ZE276345	processed	N2000829227	Automatic		Dentira
2023-12-05 14:00:36	ZE276582	processed	N2000829209	Automatic		Dentira
2023-12-05 13:57:23	ZE276573	processed	N2000829203	Automatic		Dentira
2023-12-05 13:40:40	ZE276564	processed	N2000829182	Automatic		Dentira
2023-12-05 13:27:19	ZE276339	processed	N2000829170	Automatic		Dentira
2023-12-05 13:26:37	ZE276379	processed	N2000829167	Automatic		Dentira
2023-12-05 13:05:03	ZE276523	processed	N2000829155	Automatic		Dentira
2023-12-05 12:58:35	ZE276521	processed	N2000829152	Automatic		Dentira
2023-12-05 02:27:36	ZE276494	processed	N2000829134	Automatic		Dentira
2023-12-05 01:52:01	ZE276491	processed	N2000829128	Automatic		Dentira
2023-12-04 23:32:11	ZE276453	processed	N2000829083	Automatic		Dentira
2023-12-04 22:07:18	ZE276390	processed	N2000828897	Automatic		Dentira
2023-12-04 21:49:16	ZE276366	processed	N2000828846	Automatic		Dentira
2023-12-04 21:29:11	ZE101463	processed	N2000828798	Manual	NULL	Dentira
2023-12-04 21:24:29	ZE105265	processed	N2000828792	Manual	NULL	Dentira
2023-12-04 21:12:33	ZE122892	processed	N2000828771	Manual	NULL	Dentira
2023-12-04 21:10:38	ZE276323	processed	N2000828768	Automatic		Dentira
2023-12-04 21:09:31	ZE126533	processed	N2000828759	Manual	NULL	Dentira
2023-12-04 21:07:46	ZE276319	processed	N2000828750	Automatic		Dentira
2023-12-04 20:54:37	ZE276310	processed	N2000828717	Automatic		Dentira
2023-12-04 20:46:11	ZE276289	processed	N2000828690	Automatic		Dentira
2023-12-04 20:45:01	ZE276067	processed	N2000828687	Manual	NULL	Dentira
2023-12-04 20:22:50	ZE276264	processed	N2000828627	Automatic		Dentira
2023-12-04 20:16:09	ZE276263	processed	N2000828600	Automatic		Dentira
2023-12-04 19:59:55	ZE124157	processed	N2000828531	Manual	NULL	Dentira
2023-12-04 19:47:52	ZE276245	processed	N2000828513	Automatic		Dentira
2023-12-04 19:17:18	ZE276228	processed	N2000828447	Automatic		Dentira
2023-12-04 19:14:54	ZE276193	processed	N2000828435	Automatic		Dentira
2023-12-04 19:14:34	ZE276204	processed	N2000828432	Automatic		Dentira
2023-12-04 19:04:59	ZE126764	processed	N2000828393	Manual	NULL	Dentira
2023-12-04 18:55:40	ZE276133	processed	N2000828372	Automatic		Dentira
2023-12-04 18:53:55	ZE276101	processed	N2000828366	Automatic		Dentira
2023-12-04 18:43:28	ZE276214	processed	N2000828342	Automatic		Dentira
2023-12-04 18:14:22	ZE276197	processed	N2000828297	Automatic		Dentira
2023-12-04 17:45:30	ZE116584	processed	N2000828231	Manual	NULL	Dentira
2023-12-04 17:00:45	ZE276095	processed	N2000828102	Automatic		Dentira
2023-12-04 16:31:16	ZE276104	processed	N2000828051	Automatic		Dentira
2023-12-04 16:21:50	ZE276093	processed	N2000828024	Automatic		Dentira
2023-12-04 15:50:53	ZE276055	processed	N2000827976	Automatic		Dentira
2023-12-04 15:39:31	ZE113368	processed	N2000827958	Manual	NULL	Dentira
2023-12-04 15:37:19	ZE126301	processed	N2000827952	Manual	NULL	Dentira
2023-12-04 15:32:35	ZE126426	processed	N2000827946	Manual	NULL	Dentira
2023-12-04 15:28:28	ZE126450	processed	N2000827931	Manual	NULL	Dentira
2023-12-04 15:25:07	ZE126458	processed	n2000827916	Manual	NULL	Dentira
2023-12-04 15:20:33	ZE126164	processed	N2000827898	Manual	NULL	Dentira
2023-12-04 15:12:02	ZE275849	processed	N2000827880	Automatic		Dentira
2023-12-04 15:12:00	ZE275861	processed	N2000827877	Automatic		Dentira
2023-12-04 15:11:59	ZE275933	processed	N2000827874	Automatic		Dentira
2023-12-04 14:58:01	ZE276022	processed	N2000827841	Automatic		Dentira
2023-12-04 14:36:17	ZE276001	processed	N2000827799	Automatic		Dentira
2023-12-04 14:00:56	ZE275802	processed	N2000827745	Automatic		Dentira
2023-12-04 14:00:53	ZE275751	processed	N2000827742	Automatic		Dentira
2023-12-04 14:00:43	ZE275883	processed	N2000827739	Automatic		Dentira
2023-12-04 12:53:28	ZE275910	processed	N2000827688	Automatic		Dentira
2023-12-04 12:40:38	ZE275897	processed	N2000827685	Automatic		Dentira
2023-12-03 03:21:05	ZE275873	processed	N2000827661	Automatic		Dentira
2023-12-02 02:44:04	ZE275867	processed	N2000827595	Automatic		Dentira
2023-12-02 00:58:30	ZE275864	processed	N2000827589	Automatic		Dentira
2023-12-02 00:44:03	ZE275863	processed	N2000827583	Automatic		Dentira
2023-12-01 23:53:45	ZE275842	processed	N2000827562	Automatic		Dentira
2023-12-01 23:09:24	ZE275838	processed	N2000827520	Automatic		Dentira
2023-12-01 23:00:08	ZE125454	processed	N2000827502	Manual	NULL	Dentira
2023-12-01 22:57:14	ZE125472	processed	N2000827499	Manual	NULL	Dentira
2023-12-01 22:54:24	ZE125984	processed	N2000827487	Manual	NULL	Dentira
2023-12-01 22:52:05	ZE275827	processed	N2000827484	Automatic		Dentira
2023-12-01 22:50:32	ZE125193	processed	N2000827481	Manual	NULL	Dentira
2023-12-01 22:42:11	ZE275793	processed	N2000827472	Automatic		Dentira
2023-12-01 22:40:59	ZE275818	processed	N2000827469	Automatic		Dentira
2023-12-01 22:38:22	ZE125329	processed	N2000827463	Manual	NULL	Dentira
2023-12-01 22:19:16	ZE275797	processed	N2000827457	Automatic		Dentira
2023-12-01 22:17:12	ZE275774	processed	N2000827454	Automatic		Dentira
2023-12-01 22:17:00	ZE275765	processed	N2000827451	Automatic		Dentira
2023-12-01 22:16:54	ZE275790	processed	N2000827448	Automatic		Dentira
2023-12-01 22:16:26	ZE275635	processed	N2000827445	Automatic		Dentira
2023-12-01 22:16:23	ZE275688	processed	N2000827442	Automatic		Dentira
2023-12-01 22:11:35	ZE125836	processed	N2000827433	Manual	NULL	Dentira
2023-12-01 22:02:31	ZE275780	processed	N2000827418	Automatic		Dentira
2023-12-01 21:58:30	ZE275718	processed	N2000827412	Manual	NULL	Dentira
2023-12-01 21:54:47	ZE275762	processed	N2000827409	Automatic		Dentira
2023-12-01 21:50:42	ZE172000	processed	N2000827403	Manual	NULL	Dentira
2023-12-01 21:48:35	ZE106380	processed	N2000827397	Manual	NULL	Dentira
2023-12-01 21:48:27	ZE171965	processed	N2000827400	Manual	NULL	Dentira
2023-12-01 21:44:34	ZE275587	processed	N2000827391	Automatic		Dentira
2023-12-01 21:43:27	ZE275624	processed	N2000827388	Automatic		Dentira
2023-12-01 21:15:58	ZE170824	processed	N2000827325	Manual	NULL	Dentira
2023-12-01 21:13:04	ZE125906	processed	N2000827313	Manual	NULL	Dentira
2023-12-01 20:56:32	ZE275677	processed	N2000827271	Automatic		Dentira
2023-12-01 20:55:29	ZE275110	processed	N2000827268	Automatic		Dentira
2023-12-01 20:50:55	ZE275663	processed	N2000827247	Automatic		Dentira
2023-12-01 20:45:38	ZE275643	processed	N2000827238	Automatic		Dentira
2023-12-01 20:12:27	ZE125829	processed	N2000827184	Manual	NULL	Dentira
2023-12-01 20:00:22	ZE275548	processed	N2000827169	Automatic		Dentira
2023-12-01 19:37:01	ZE275531	processed	N2000827142	Automatic		Dentira
2023-12-01 19:20:15	ZE171612	processed	N2000827100	Manual	NULL	Dentira
2023-12-01 19:11:56	ZE125706	processed	N2000827082	Manual	NULL	Dentira
2023-12-01 19:09:29	ZE106361	processed	N2000827073	Manual	NULL	Dentira
2023-12-01 18:43:34	ZE275484	processed	N2000827040	Automatic		Dentira
2023-12-01 18:32:16	ZE275417	processed	N2000827025	Automatic		Dentira
2023-12-01 18:31:11	ZE275421	processed	N2000827022	Automatic		Dentira
2023-12-01 18:30:57	ZE275409	processed	N2000827016	Automatic		Dentira
2023-12-01 18:14:24	ZE275447	processed	N2000826998	Automatic		Dentira
2023-12-01 17:35:27	ZE170643	processed	N2000826923	Manual	NULL	Dentira
2023-12-01 17:27:47	ZE275383	processed	N2000826911	Automatic		Dentira
2023-12-01 17:26:27	ZE275382	processed	N2000826905	Automatic		Dentira
2023-12-01 17:17:06	ZE116496	processed	N2000826881	Manual	NULL	Dentira
2023-12-01 17:15:20	ZE275244	processed	N2000826884	Automatic		Dentira
2023-12-01 17:03:15	ZE275356	processed	N2000826857	Automatic		Dentira
2023-12-01 17:02:52	ZE275354	processed	N2000826854	Automatic		Dentira
2023-12-01 16:03:11	ZE123867	processed	N2000826746	Manual	NULL	Dentira
2023-12-01 15:36:45	ZE275283	processed	N2000826683	Automatic		Dentira
2023-12-01 15:22:08	ZE275106	processed	N2000826659	Manual	NULL	Dentira
2023-12-01 15:18:28	ZE275200	processed	N2000826653	Automatic		Dentira
2023-12-01 15:17:38	ZE275168	processed	N2000826650	Automatic		Dentira
2023-12-01 15:17:30	ZE275153	processed	N2000826647	Automatic		Dentira
2023-12-01 15:10:15	ZE123920	processed	N2000826635	Manual	NULL	Dentira
2023-12-01 15:07:47	ZE125572	processed	N2000826632	Manual	NULL	Dentira
2023-12-01 14:59:08	ZE554130	processed	N2000826623	Manual	NULL	Dentira
2023-12-01 14:44:39	ZE275198	processed	N2000826614	Automatic		Dentira
2023-12-01 14:25:48	ZE275178	processed	N2000826602	Automatic		Dentira
2023-12-01 14:02:32	ZE275128	processed	N2000826587	Automatic		Dentira
2023-12-01 13:51:12	ZE275145	processed	N2000826578	Automatic		Dentira
2023-12-01 12:58:56	ZE275080	processed	N2000826554	Automatic		Dentira
2023-12-01 00:05:24	ZE275019	processed	N2000826506	Automatic		Dentira
2023-12-01 00:03:28	ZE275013	processed	N2000826503	Automatic		Dentira
2023-11-30 22:49:13	ZE125443	processed	N2000826440	Manual	NULL	Dentira
2023-11-30 22:43:44	ZE125439	processed	N2000826431	Manual	NULL	Dentira
2023-11-30 22:34:51	ZE274934	processed	N2000826413	Manual	NULL	Dentira
2023-11-30 22:29:47	ZE124728	processed	N2000826410	Manual	NULL	Dentira
2023-11-30 22:27:38	ZE552972	processed	N2000826398	Manual	NULL	Dentira
2023-11-30 22:22:34	ZE274983	processed	N2000826389	Automatic		Dentira
2023-11-30 22:22:27	ZE274941	processed	N2000826386	Automatic		Dentira
2023-11-30 22:21:45	ZE274959	processed	N2000826377	Automatic		Dentira
2023-11-30 22:20:02	ZE125376	processed	N2000826368	Manual	NULL	Dentira
2023-11-30 22:02:00	ZE274950	processed	N2000826323	Automatic		Dentira
2023-11-30 22:01:50	ZE274947	processed	N2000826320	Automatic		Dentira
2023-11-30 21:49:04	ZE106352	processed	N2000826287	Manual	NULL	Dentira
2023-11-30 21:46:10	ZE553234	processed	N2000826278	Manual	NULL	Dentira
2023-11-30 21:03:57	ZE274906	processed	N2000826188	Automatic		Dentira
2023-11-30 20:03:32	ZE274834	processed	N2000826083	Automatic		Dentira
2023-11-30 20:03:01	ZE274851	processed	N2000826080	Automatic		Dentira
2023-11-30 19:56:55	ZE274840	processed	N2000826071	Automatic		Dentira
2023-11-30 18:55:05	ZE274800	processed	N2000825915	Automatic		Dentira
2023-11-30 18:50:12	ZE274791	processed	N2000825909	Automatic		Dentira
2023-11-30 18:50:06	ZE274788	processed	N2000825906	Automatic		Dentira
2023-11-30 18:45:54	ZE274786	processed	N2000825894	Automatic		Dentira
2023-11-30 18:10:56	ZE274766	processed	N2000825846	Automatic		Dentira
2023-11-30 18:04:31	ZE274763	processed	N2000825828	Automatic		Dentira
2023-11-30 17:23:04	ZE274732	processed	N2000825729	Automatic		Dentira
2023-11-30 17:20:11	ZE274730	processed	N2000825717	Automatic		Dentira
